Index;Load;Biomass;Fossil Gas;Fossil Hard coal;Fossil Oil;Hydro Pumped Storage Generation;Hydro Pumped Storage Consumption;Hydro Run-of-river and poundage;Hydro Water Reservoir;Nuclear;Solar;Waste;Wind Offshore;Wind Onshore
2024-10-23 06:00:00+02:00;44209;326;578;0;80;1911;;5382;3030;42602;0;323;40;2006
2024-10-23 07:00:00+02:00;49058;328;1300;0;81;3028;;5491;3105;42492;286;328;73;2154
2024-10-23 08:00:00+02:00;51847;326;1896;0;136;3179;;5461;3488;42598;410;329;81;2299
2024-10-23 09:00:00+02:00;52547;324;1945;0;207;3001;;5297;3339;42660;1941;322;98;2225
2024-10-23 10:00:00+02:00;52798;324;1926;0;202;1984;;5193;2521;42715;5047;323;103;1831
2024-10-23 11:00:00+02:00;52957;324;1477;0;119;920;;4969;2078;42711;7915;321;99;1500
2024-10-23 12:00:00+02:00;53263;324;995;0;81;205;;4815;1894;42753;10026;296;126;1623
2024-10-23 13:00:00+02:00;51352;324;814;0;81;;1002;4636;1790;42789;11173;290;113;1876
2024-10-23 14:00:00+02:00;49634;327;721;0;81;;1841;4406;1817;42197;11200;295;116;1969
2024-10-23 15:00:00+02:00;48047;325;801;0;81;;2103;4518;1939;42069;10003;298;138;2014
2024-10-23 16:00:00+02:00;46675;327;644;0;81;;1579;4695;2075;42133;7557;301;179;2132
2024-10-23 17:00:00+02:00;46099;327;689;0;78;100;;4983;2417;42554;3937;300;173;2146
2024-10-23 18:00:00+02:00;48964;328;1382;0;78;1934;;5473;3253;42947;987;301;205;2417
2024-10-23 19:00:00+02:00;52374;328;2275;0;81;3066;;5754;3862;43333;304;301;278;3523
2024-10-23 20:00:00+02:00;49495;328;2195;0;80;2381;;5678;3660;43312;0;302;357;4721
2024-10-23 21:00:00+02:00;46419;326;1762;0;80;1255;;5429;3011;43367;0;303;477;5395
2024-10-23 22:00:00+02:00;46715;324;1183;0;81;1527;;5356;3041;43581;0;304;629;5583
2024-10-23 23:00:00+02:00;46559;323;1129;0;79;1594;;5300;2664;43032;0;304;801;5729
2024-10-24 00:00:00+02:00;43901;314;625;0;77;331;;5194;2595;41740;0;302;855;5690
2024-10-24 01:00:00+02:00;41595;324;569;0;77;;1410;5098;2379;41918;0;302;726;5670
2024-10-24 02:00:00+02:00;40327;325;572;0;78;;1964;4841;2310;41737;0;302;727;5743
2024-10-24 03:00:00+02:00;38589;325;628;0;81;;2579;4723;1870;41086;0;303;759;5728
2024-10-24 04:00:00+02:00;37951;325;601;0;81;;2656;4780;1883;41377;0;304;641;5619
2024-10-24 05:00:00+02:00;39868;326;652;0;81;;2445;4990;1943;42299;0;304;538;5577
2024-10-24 06:00:00+02:00;44084;326;1075;0;80;;1259;5190;2796;43544;0;304;492;5473
2024-10-24 07:00:00+02:00;48824;325;1565;0;81;164;;5359;3136;43779;299;302;507;5499
2024-10-24 08:00:00+02:00;51284;327;1633;0;81;1711;;5320;3269;43878;387;304;471;5405
2024-10-24 09:00:00+02:00;51935;324;1496;0;81;2278;;5136;2769;43911;1661;293;452;4852
2024-10-24 10:00:00+02:00;52021;325;608;0;80;1285;;4994;2511;43840;4398;287;483;3780
2024-10-24 11:00:00+02:00;52142;326;483;0;80;;711;4670;2031;43537;7004;283;567;3057
2024-10-24 12:00:00+02:00;52584;325;483;0;80;;1687;4622;1789;42371;9193;284;632;2858
2024-10-24 13:00:00+02:00;51391;324;479;0;81;;1793;4566;1568;41693;10271;286;514;2794
2024-10-24 14:00:00+02:00;49852;323;478;0;81;;2376;4420;1452;40857;10172;286;566;2751
2024-10-24 15:00:00+02:00;48387;323;475;0;81;;2477;4556;1548;40572;8864;285;584;2855
2024-10-24 16:00:00+02:00;47033;323;472;0;77;;1879;4753;1626;41550;6624;289;586;3054
2024-10-24 17:00:00+02:00;46387;323;471;0;77;;723;5066;2064;42422;3386;293;709;3197
2024-10-24 18:00:00+02:00;48783;323;601;0;106;1787;;5531;2922;43523;877;292;803;3667
2024-10-24 19:00:00+02:00;52064;325;939;0;660;3320;;5815;3317;43615;296;292;920;4694
2024-10-24 20:00:00+02:00;48877;332;795;0;714;2605;;5780;3202;43608;0;295;988;5846
2024-10-24 21:00:00+02:00;45905;327;481;0;79;1042;;5675;2603;43688;0;295;1100;6498
2024-10-24 22:00:00+02:00;46022;334;481;0;77;511;;5466;2771;43739;0;294;919;6589
2024-10-24 23:00:00+02:00;45721;325;481;0;77;;61;5450;3099;43199;0;291;800;6803
2024-10-25 00:00:00+02:00;43123;329;459;0;77;;110;5353;3107;42802;0;292;791;6956
2024-10-25 01:00:00+02:00;40805;329;463;0;79;;1253;5062;2693;42249;0;287;601;6718
2024-10-25 02:00:00+02:00;39484;329;464;0;81;;1747;4940;2505;42115;0;286;397;6376
2024-10-25 03:00:00+02:00;37679;328;466;0;81;;2776;4799;1988;42119;0;288;385;5946
2024-10-25 04:00:00+02:00;37087;327;473;0;81;;2986;4732;1806;42431;0;290;688;5823
2024-10-25 05:00:00+02:00;38685;330;504;0;81;;2999;4689;1889;42769;0;289;632;5833
2024-10-25 06:00:00+02:00;42212;330;511;0;81;;1695;5060;2330;42983;0;293;582;5875
2024-10-25 07:00:00+02:00;46479;331;515;0;81;697;;5589;2667;43096;293;297;600;6029
2024-10-25 08:00:00+02:00;49015;334;492;0;81;2854;;5577;3382;43245;383;298;550;5710
2024-10-25 09:00:00+02:00;49886;344;573;0;81;3081;;5508;3429;43346;1338;296;553;5134
2024-10-25 10:00:00+02:00;49910;346;595;0;81;2396;;5438;2913;43367;3331;294;461;4132
2024-10-25 11:00:00+02:00;50289;346;600;0;81;1524;;5120;2484;43355;5363;295;389;3389
2024-10-25 12:00:00+02:00;51206;346;585;0;81;947;;5115;2265;43124;6583;296;347;3170
2024-10-25 13:00:00+02:00;50112;348;565;0;81;426;;4986;2243;42969;6875;295;261;2976
2024-10-25 14:00:00+02:00;48839;347;511;0;81;;42;4901;2311;42976;6465;296;239;2745
2024-10-25 15:00:00+02:00;47644;347;528;0;81;;101;4815;2292;42942;5159;300;174;2662
2024-10-25 16:00:00+02:00;46091;345;562;0;81;3;;4884;2070;42819;3422;303;118;2717
2024-10-25 17:00:00+02:00;45862;345;529;0;81;843;;5157;2381;42874;1612;306;191;2540
2024-10-25 18:00:00+02:00;48185;347;703;0;125;2199;;5760;3022;42956;525;314;193;2379
2024-10-25 19:00:00+02:00;50515;329;1237;0;440;3259;;6009;3379;42893;296;318;162;2568
2024-10-25 20:00:00+02:00;47679;325;1292;0;366;3139;;5995;3102;43398;0;321;149;2400
2024-10-25 21:00:00+02:00;45210;327;1238;0;358;2770;;5940;3032;43932;0;320;147;2047
2024-10-25 22:00:00+02:00;45911;341;1173;0;414;2660;;5815;2893;44570;0;320;123;1822
2024-10-25 23:00:00+02:00;45704;345;1135;0;444;2004;;5671;2864;44590;0;323;104;1806
2024-10-26 00:00:00+02:00;42795;346;711;0;444;619;;5301;2372;44200;0;324;83;1975
2024-10-26 01:00:00+02:00;40208;345;543;0;443;;404;5194;2070;44286;0;325;62;1995
2024-10-26 02:00:00+02:00;38585;345;552;0;201;;1836;5054;1868;44447;0;328;20;2186
2024-10-26 03:00:00+02:00;36654;345;569;0;77;;2563;4914;1735;43166;0;329;19;2350
2024-10-26 04:00:00+02:00;35256;345;585;0;77;;2666;4859;1778;42600;0;330;6;2368
2024-10-26 05:00:00+02:00;35540;343;569;0;77;;2733;4805;1876;42575;0;326;3;2420
2024-10-26 06:00:00+02:00;37065;345;552;0;77;;2167;4825;2041;43273;0;326;0;2434
2024-10-26 07:00:00+02:00;39040;346;566;0;77;;2023;5049;2254;43902;0;325;0;2459
2024-10-26 08:00:00+02:00;40787;343;563;0;77;;1663;5201;2360;44622;318;323;0;2495
2024-10-26 09:00:00+02:00;42952;341;574;0;79;;1249;5301;2327;44677;934;325;0;2339
2024-10-26 10:00:00+02:00;44624;346;579;0;81;;1027;5237;2483;44733;2261;326;0;1981
2024-10-26 11:00:00+02:00;45903;347;591;0;81;;1533;5255;2627;44649;3538;323;0;1686
2024-10-26 12:00:00+02:00;48422;348;605;0;81;;242;5235;3132;44494;4304;326;0;1507
2024-10-26 13:00:00+02:00;47026;346;599;0;80;;1143;5127;2719;44270;4813;328;0;1415
2024-10-26 14:00:00+02:00;45020;346;582;0;77;;1621;4946;2039;44058;4767;329;0;1290
2024-10-26 15:00:00+02:00;43739;348;581;0;77;;2051;4945;2003;43828;4296;326;0;1195
2024-10-26 16:00:00+02:00;42539;349;585;0;77;;1684;5008;2079;43633;3051;327;0;1303
2024-10-26 17:00:00+02:00;42478;367;578;0;77;;962;5097;2265;43804;1429;330;5;1341
2024-10-26 18:00:00+02:00;44846;372;578;0;77;906;;5591;2788;44182;507;329;0;1393
2024-10-26 19:00:00+02:00;47544;366;746;0;181;2930;;5809;3499;44226;275;329;0;1591
2024-10-26 20:00:00+02:00;44826;361;930;0;307;2886;;5916;3369;44298;0;328;0;1782
2024-10-26 21:00:00+02:00;42395;372;651;0;79;2105;;5651;2589;44239;0;328;0;1764
2024-10-26 22:00:00+02:00;43365;373;535;0;77;1989;;5550;2542;44279;0;329;27;1700
2024-10-26 23:00:00+02:00;43765;373;535;0;77;1692;;5322;2753;44300;0;330;148;1761
2024-10-27 00:00:00+02:00;41308;368;535;0;77;753;;5129;2545;44013;0;331;246;1934
2024-10-27 01:00:00+02:00;38949;365;543;0;77;6;;4963;2140;43670;0;331;173;1883
2024-10-27 02:00:00+02:00;37085;367;556;0;77;;298;4899;2178;43777;0;329;115;1884
2024-10-27 02:00:00+01:00;34088;371;565;0;80;;1286;4877;1579;42809;0;332;202;1890
2024-10-27 03:00:00+01:00;33278;374;570;0;81;;1264;4812;1541;42174;0;334;234;1953
2024-10-27 04:00:00+01:00;33179;368;558;0;81;;1513;4732;1332;42533;0;352;291;1861
2024-10-27 05:00:00+01:00;33740;355;545;0;81;;1784;4715;1309;42971;0;355;340;1848
2024-10-27 06:00:00+01:00;35126;353;540;0;81;;1077;4817;1381;43850;0;354;279;1811
2024-10-27 07:00:00+01:00;36419;355;532;0;81;;498;4854;1507;43666;326;348;257;1737
2024-10-27 08:00:00+01:00;38164;367;542;0;81;;322;4977;1572;43415;1190;343;247;1773
2024-10-27 09:00:00+01:00;40818;375;563;0;80;;1575;4893;1411;43545;3295;343;268;1670
2024-10-27 10:00:00+01:00;42344;375;561;0;81;;2141;4924;1401;43467;5034;343;237;1415
2024-10-27 11:00:00+01:00;44099;375;558;0;81;;2709;4792;1310;42969;6427;347;176;1310
2024-10-27 12:00:00+01:00;46104;375;589;0;81;;2434;4716;1782;42854;7276;346;94;1171
2024-10-27 13:00:00+01:00;43825;376;582;0;81;;2489;4662;1541;42672;6844;341;56;1047
2024-10-27 14:00:00+01:00;41691;373;596;0;81;;2426;4593;1815;43348;5700;337;39;986
2024-10-27 15:00:00+01:00;40131;369;567;0;81;;2209;4589;1226;42862;4201;338;19;951
2024-10-27 16:00:00+01:00;39590;373;561;0;81;;1016;4769;1626;43225;2227;336;18;867
2024-10-27 17:00:00+01:00;41358;370;584;0;81;349;;4931;2203;43817;607;337;16;854
2024-10-27 18:00:00+01:00;45623;372;580;0;81;2325;;5358;2888;44047;270;329;16;863
2024-10-27 19:00:00+01:00;46721;376;581;0;81;3001;;5672;2891;44159;0;331;3;906
2024-10-27 20:00:00+01:00;44199;378;579;0;81;2276;;5676;2591;44382;0;331;0;904
2024-10-27 21:00:00+01:00;42327;377;599;0;81;1646;;5632;2538;44340;0;333;5;902
2024-10-27 22:00:00+01:00;43016;379;602;0;81;1186;;5462;2334;44204;0;331;15;907
2024-10-27 23:00:00+01:00;43247;379;599;0;81;750;;5295;2422;44322;0;329;22;968
2024-10-28 00:00:00+01:00;40907;375;588;0;81;;922;5022;1922;43643;0;329;29;954
2024-10-28 01:00:00+01:00;38637;378;547;0;81;;2189;4838;1746;43034;0;331;60;1065
2024-10-28 02:00:00+01:00;37329;379;538;0;81;;2555;4827;1590;42335;0;330;94;1265
2024-10-28 03:00:00+01:00;35628;377;538;0;81;;2995;4682;1459;41260;0;328;90;1351
2024-10-28 04:00:00+01:00;35412;376;523;0;81;;3059;4566;1490;41158;0;327;122;1325
2024-10-28 05:00:00+01:00;37875;377;520;0;81;;2712;4634;1848;41476;0;327;170;1347
2024-10-28 06:00:00+01:00;42485;377;518;0;81;;602;4990;2450;42810;0;323;237;1534
2024-10-28 07:00:00+01:00;46281;377;517;0;81;1827;;5310;2431;43831;345;317;254;1791
2024-10-28 08:00:00+01:00;48818;375;515;0;81;2029;;5496;2410;44584;1414;321;246;1786
2024-10-28 09:00:00+01:00;50286;376;517;0;80;1632;;5387;2256;44579;3664;317;304;1627
2024-10-28 10:00:00+01:00;50725;364;527;0;81;1142;;5074;2097;44584;5681;319;349;1521
2024-10-28 11:00:00+01:00;51532;352;523;0;81;441;;4916;2042;44489;7182;317;375;1560
2024-10-28 12:00:00+01:00;52131;355;524;0;81;;360;4820;2468;44213;7536;318;353;1716
2024-10-28 13:00:00+01:00;51094;355;523;0;81;;1188;4714;2305;44445;7092;318;359;1737
2024-10-28 14:00:00+01:00;49754;363;510;0;81;;755;4598;2211;44496;5969;318;349;1640
2024-10-28 15:00:00+01:00;48644;367;609;0;81;112;;4743;2616;44422;4209;320;312;1471
2024-10-28 16:00:00+01:00;47618;373;791;0;81;1464;;5101;2672;44338;2075;320;284;1265
2024-10-28 17:00:00+01:00;48555;378;1234;0;81;3088;;5438;2906;43998;625;325;205;1381
2024-10-28 18:00:00+01:00;52855;379;2040;0;198;3557;;5850;3297;43944;324;323;293;1812
2024-10-28 19:00:00+01:00;53085;374;1927;0;228;3134;;5919;3401;44025;0;323;349;2153
2024-10-28 20:00:00+01:00;49288;375;1225;0;81;2522;;5880;3168;44065;0;326;431;2250
2024-10-28 21:00:00+01:00;46424;374;605;0;81;2457;;5879;2642;44118;0;326;423;2264
2024-10-28 22:00:00+01:00;46842;375;558;0;81;2206;;5867;2478;44182;0;327;415;2257
2024-10-28 23:00:00+01:00;46688;375;545;0;81;1528;;5689;2378;44062;0;327;418;2166
2024-10-29 00:00:00+01:00;43973;376;543;0;81;185;;5084;2229;43236;0;328;378;1966
2024-10-29 01:00:00+01:00;41816;380;554;0;80;;710;4783;1927;43445;0;326;340;1778
2024-10-29 02:00:00+01:00;40411;379;555;0;80;;1757;4627;1766;43448;0;323;313;1578
2024-10-29 03:00:00+01:00;38533;380;558;0;77;;2371;4596;1678;43581;0;324;301;1500
2024-10-29 04:00:00+01:00;37900;379;569;0;77;;2712;4590;1675;43566;0;325;322;1452
2024-10-29 05:00:00+01:00;39943;379;574;0;77;;2413;4693;1793;43452;0;326;348;1472
2024-10-29 06:00:00+01:00;44261;378;554;0;77;;1089;4825;2223;43585;0;320;371;1622
2024-10-29 07:00:00+01:00;48154;379;600;0;77;1270;;5277;2691;43799;380;322;355;1721
2024-10-29 08:00:00+01:00;50372;377;714;0;77;2117;;5504;3109;44089;1265;322;318;1777
2024-10-29 09:00:00+01:00;51673;375;825;0;77;1750;;5526;3028;44168;3353;325;265;1658
2024-10-29 10:00:00+01:00;52040;375;924;0;77;422;;5248;2740;44057;5202;322;237;1649
2024-10-29 11:00:00+01:00;52731;375;945;0;77;22;;5102;2806;44247;6540;323;199;1586
2024-10-29 12:00:00+01:00;53708;374;950;0;77;;72;4979;2355;44510;7396;327;182;1413
2024-10-29 13:00:00+01:00;52369;371;940;0;77;;894;4796;2285;44429;7535;322;150;1284
2024-10-29 14:00:00+01:00;51270;369;964;0;77;;1167;4709;2234;44316;6927;326;91;1142
2024-10-29 15:00:00+01:00;50004;368;986;0;77;;324;4844;2471;44356;5167;328;87;1014
2024-10-29 16:00:00+01:00;48872;368;1413;0;77;1520;;5113;3004;44260;2551;327;86;1001
2024-10-29 17:00:00+01:00;49679;371;2269;0;203;2561;;5569;3141;44464;647;324;46;1041
2024-10-29 18:00:00+01:00;53655;374;2968;0;574;3395;;5905;3282;44552;311;325;28;1113
2024-10-29 19:00:00+01:00;54161;377;2962;0;579;3907;;5907;3632;44637;0;325;42;1162
2024-10-29 20:00:00+01:00;50627;376;2780;0;408;3161;;5871;3407;44730;0;326;22;1142
2024-10-29 21:00:00+01:00;47827;377;1748;0;77;2086;;5802;3075;44722;0;327;53;1185
2024-10-29 22:00:00+01:00;48118;376;1555;0;77;1191;;5706;3035;44683;0;327;71;1302
2024-10-29 23:00:00+01:00;47651;375;1524;0;77;1142;;5452;2777;44616;0;328;91;1312
2024-10-30 00:00:00+01:00;44836;377;1246;0;77;;170;5277;2207;43868;0;328;88;1409
2024-10-30 01:00:00+01:00;42322;374;1174;0;77;;1731;4820;1848;43721;0;329;74;1507
2024-10-30 02:00:00+01:00;40929;374;588;0;77;;2561;4573;1688;43629;0;327;60;1585
2024-10-30 03:00:00+01:00;39134;374;487;0;77;;2914;4555;1665;42826;0;326;136;1790
2024-10-30 04:00:00+01:00;38610;374;492;0;77;;2705;4553;1614;42334;0;326;134;1984
2024-10-30 05:00:00+01:00;40274;373;493;0;77;;2393;4603;1794;43191;0;323;166;2012
2024-10-30 06:00:00+01:00;44303;376;492;0;77;;365;4965;2383;43642;0;323;182;2110
2024-10-30 07:00:00+01:00;48000;376;493;0;77;1189;;5279;2590;44230;359;324;202;2219
2024-10-30 08:00:00+01:00;50670;370;474;0;77;1513;;5462;2878;44933;1297;324;223;2316
2024-10-30 09:00:00+01:00;52151;371;450;0;77;833;;5393;2906;44969;3567;323;214;2245
2024-10-30 10:00:00+01:00;52842;368;450;0;77;331;;5025;2653;44965;5781;324;173;2177
2024-10-30 11:00:00+01:00;53585;355;451;0;80;;176;4608;2399;44850;7264;322;157;2109
2024-10-30 12:00:00+01:00;54273;364;464;0;81;192;;4445;2360;44705;7893;323;127;2127
2024-10-30 13:00:00+01:00;52973;372;481;0;81;;82;4375;2046;44865;7724;321;129;2306
2024-10-30 14:00:00+01:00;51793;364;450;0;81;81;;4285;1828;44871;6871;318;111;2434
2024-10-30 15:00:00+01:00;50149;368;488;0;80;333;;4508;1973;44832;4936;320;173;2559
2024-10-30 16:00:00+01:00;48717;376;727;0;81;902;;4885;2273;44885;2263;320;271;2680
2024-10-30 17:00:00+01:00;49430;378;1473;0;81;1874;;5320;3074;44984;591;322;341;2867
2024-10-30 18:00:00+01:00;53546;377;2042;0;213;3623;;5763;3598;44818;294;323;424;3056
2024-10-30 19:00:00+01:00;53774;377;2446;0;598;3285;;5833;3661;44958;0;322;565;2969
2024-10-30 20:00:00+01:00;50285;380;1956;0;265;2848;;5801;3457;45054;0;322;629;3007
2024-10-30 21:00:00+01:00;47556;381;1104;0;81;1207;;5676;2931;44982;0;320;620;3006
2024-10-30 22:00:00+01:00;47878;379;527;0;80;1406;;5680;2898;45014;0;322;545;2888
2024-10-30 23:00:00+01:00;47521;382;489;0;81;1529;;5476;2833;45047;0;320;508;2723
2024-10-31 00:00:00+01:00;44711;367;494;0;81;216;;5192;2585;44910;0;322;378;2478
2024-10-31 01:00:00+01:00;42479;376;498;0;81;;397;4739;2063;44882;0;323;280;2250
2024-10-31 02:00:00+01:00;41081;371;500;0;81;;999;4460;1730;44789;0;323;295;1968
2024-10-31 03:00:00+01:00;39143;371;502;0;81;;2186;4322;1621;44721;0;324;252;1835
2024-10-31 04:00:00+01:00;38496;374;501;0;81;;2124;4344;1689;44750;0;323;206;1795
2024-10-31 05:00:00+01:00;40372;377;499;0;81;;1880;4390;1925;44735;0;326;197;1757
2024-10-31 06:00:00+01:00;44293;378;987;0;81;;65;4739;2430;44937;0;321;188;1771
2024-10-31 07:00:00+01:00;48075;374;1594;0;81;1692;;5186;3127;45043;340;323;188;1758
2024-10-31 08:00:00+01:00;50497;376;1748;0;81;2897;;5359;3230;45154;1297;322;162;1810
2024-10-31 09:00:00+01:00;52425;375;1737;0;81;2319;;5268;2778;45166;3753;325;155;1618
2024-10-31 10:00:00+01:00;53537;374;805;0;80;1818;;5063;2444;44950;6288;320;128;1395
2024-10-31 11:00:00+01:00;54452;372;592;0;81;1520;;4750;2326;44964;8095;316;111;1252
2024-10-31 12:00:00+01:00;55478;373;541;0;81;1199;;4670;2806;44844;8711;319;89;1152
2024-10-31 13:00:00+01:00;54382;375;542;0;81;721;;4725;2878;44843;8672;322;65;1062
2024-10-31 14:00:00+01:00;52817;372;539;0;81;525;;4660;2650;44860;7700;316;76;1046
2024-10-31 15:00:00+01:00;51250;373;882;0;81;809;;4795;2632;44848;5681;309;65;1097
2024-10-31 16:00:00+01:00;49664;374;1798;0;81;2207;;5048;2835;44793;2589;318;57;1127
2024-10-31 17:00:00+01:00;50093;375;2420;0;81;2911;;5445;3677;44831;600;317;62;1178
2024-10-31 18:00:00+01:00;52747;374;2710;0;81;2711;;5842;3782;44806;296;314;56;1273
2024-10-31 19:00:00+01:00;52533;376;2774;0;81;3049;;5910;3502;44807;0;319;69;1386
2024-10-31 20:00:00+01:00;49529;379;2785;0;81;1642;;5697;3315;44950;0;319;84;1428
2024-10-31 21:00:00+01:00;47074;376;2204;0;81;867;;5581;2739;45119;0;319;94;1452
2024-10-31 22:00:00+01:00;47668;378;1299;0;80;740;;5539;2770;45255;0;318;80;1351
2024-10-31 23:00:00+01:00;48147;375;1340;0;81;470;;5374;2650;45130;0;318;52;1224
2024-11-01 00:00:00+01:00;45565;371;1007;0;111;;325;4936;2319;44445;0;319;40;1173
2024-11-01 01:00:00+01:00;42090;366;608;0;111;;767;4764;2423;43426;0;321;38;1176
2024-11-01 02:00:00+01:00;41120;371;1381;0;111;;1524;4610;2034;43436;0;320;35;1164
2024-11-01 03:00:00+01:00;38906;373;1386;0;111;;2298;4322;1713;43765;0;318;19;1141
2024-11-01 04:00:00+01:00;37613;373;1384;0;111;;1941;4269;1871;43632;0;316;21;1126
2024-11-01 05:00:00+01:00;38020;372;1383;0;111;;2070;4284;1574;44061;0;320;27;1090
2024-11-01 06:00:00+01:00;39689;370;1384;0;110;;915;4418;1815;43847;0;321;21;1058
2024-11-01 07:00:00+01:00;40867;370;1382;0;110;;211;4477;1871;44564;324;318;19;1063
2024-11-01 08:00:00+01:00;42301;372;1381;0;111;;927;4478;1729;44959;1424;323;38;1081
2024-11-01 09:00:00+01:00;44748;373;1377;0;107;;1853;4320;1599;44918;4234;318;31;1079
2024-11-01 10:00:00+01:00;46543;376;1370;0;107;;2346;4050;1520;44610;6953;312;27;1027
2024-11-01 11:00:00+01:00;47646;374;1321;0;107;;2304;3915;1458;44684;8667;306;37;1011
2024-11-01 12:00:00+01:00;49614;371;1309;0;107;;2476;3844;1450;44621;9517;308;43;987
2024-11-01 13:00:00+01:00;47980;373;1303;0;107;;2695;3822;1865;44662;9599;304;49;942
2024-11-01 14:00:00+01:00;45880;366;1296;0;107;;2874;3746;1580;44882;8537;304;51;911
2024-11-01 15:00:00+01:00;44417;365;1293;0;111;;2770;3868;1811;44651;6146;310;50;891
2024-11-01 16:00:00+01:00;43460;369;1454;0;111;;1075;4236;2050;44658;2740;312;49;897
2024-11-01 17:00:00+01:00;45089;373;1938;0;111;1177;;4904;2710;44892;590;313;82;991
2024-11-01 18:00:00+01:00;48967;371;2752;0;111;2286;;5507;3156;45159;288;312;114;1132
2024-11-01 19:00:00+01:00;49251;371;3032;0;111;2766;;5553;3118;45191;0;312;113;1287
2024-11-01 20:00:00+01:00;46641;371;3006;0;111;1835;;5393;2948;44497;0;311;117;1335
2024-11-01 21:00:00+01:00;44822;368;3031;0;111;1104;;5139;3002;43955;0;311;122;1372
2024-11-01 22:00:00+01:00;45745;369;3060;0;111;1324;;5060;3073;43767;0;309;151;1317
2024-11-01 23:00:00+01:00;45915;370;3052;0;111;1066;;4934;3069;42819;0;314;141;1270
2024-11-02 00:00:00+01:00;43427;369;2084;0;110;631;;4517;2411;41638;0;316;178;1346
2024-11-02 01:00:00+01:00;41025;373;1663;0;111;129;;4317;2046;40807;0;316;252;1515
2024-11-02 02:00:00+01:00;39266;374;1630;0;111;;67;4300;1803;40938;0;316;296;1675
2024-11-02 03:00:00+01:00;37270;376;1610;0;111;;319;4060;1743;41103;0;318;299;1807
2024-11-02 04:00:00+01:00;36316;374;1702;0;111;;337;3925;2086;40790;0;316;328;2016
2024-11-02 05:00:00+01:00;37084;372;1714;0;111;;62;4118;2158;40717;0;317;360;2261
2024-11-02 06:00:00+01:00;38868;370;1735;0;111;152;;4406;2164;40754;0;314;348;2572
2024-11-02 07:00:00+01:00;40325;369;1694;0;111;88;;4630;2440;40643;321;315;348;2873
2024-11-02 08:00:00+01:00;42163;368;1738;0;111;;70;4542;2466;40807;1373;316;367;3026
2024-11-02 09:00:00+01:00;44912;367;1714;0;110;;839;4286;2010;41227;3941;316;387;3242
2024-11-02 10:00:00+01:00;46701;365;1699;0;111;;1693;4127;1804;41345;6220;314;478;3373
2024-11-02 11:00:00+01:00;48177;365;1650;0;111;;2415;4005;1855;41262;7706;314;551;3672
2024-11-02 12:00:00+01:00;50685;365;1761;0;111;;1431;4002;2822;41327;8279;314;482;3575
2024-11-02 13:00:00+01:00;49456;364;1722;0;111;;1835;4093;2310;41223;8215;314;425;3353
2024-11-02 14:00:00+01:00;47637;362;1673;0;111;;2162;4184;2248;41218;7263;313;406;3284
2024-11-02 15:00:00+01:00;45850;364;1741;0;111;;1086;4020;2417;41143;5088;312;364;3048
2024-11-02 16:00:00+01:00;44794;367;2026;0;111;;100;4304;2882;41264;2267;312;355;2980
2024-11-02 17:00:00+01:00;46016;368;2709;0;111;1296;;4887;2850;41992;533;313;393;3173
2024-11-02 18:00:00+01:00;49499;369;2815;0;111;2431;;5328;3257;42615;280;312;416;3521
2024-11-02 19:00:00+01:00;49718;370;3237;0;111;2596;;5509;3291;42667;0;308;392;3914
2024-11-02 20:00:00+01:00;46935;373;3451;0;111;1676;;5451;2665;42643;0;310;396;4135
2024-11-02 21:00:00+01:00;44884;372;3311;0;111;820;;5267;2320;42654;0;311;506;4203
2024-11-02 22:00:00+01:00;45785;372;3281;0;111;423;;4995;2137;42882;0;311;513;4091
2024-11-02 23:00:00+01:00;46005;372;3254;0;110;276;;4793;2016;43393;0;312;527;3874
